0.286122994024	-0.906117856317	0	1
-0.985083693941	0.948807254263	0	1
-0.559635634212	0.644219727411	0	1
0.912077006211	0.0934924956124	0	1
0.619198947023	-0.900328672714	0	1
-0.766709864825	0.169630469859	0	1
0.417472318649	0.496011418149	0	1
0.975390121768	0.759680915933	0	1
-0.536578312928	-0.17413881417	0	1
-0.973973430067	0.0793177351844	0	1
0.42529767304	-0.746354593132	0	1
0.0494188507236	0.799004752884	0	1
0.333338501691	0.139173060987	1	0
0.260000174167	-0.992404716714	0	1
0.834544272218	0.355603941472	0	1
-0.0960473471944	0.826938872452	0	1
-0.51068328552	-0.208307196155	0	1
-0.668368762312	0.778370471984	0	1
-0.551205300685	0.701994466276	0	1
-0.46423706044	0.571015745947	0	1
-0.253629348146	-0.701798908246	0	1
0.703362775328	-0.540467466172	0	1
-0.824149388413	0.774874468562	0	1
-0.656939413928	-0.951260520217	0	1
-0.00540305881038	0.0484858748902	1	0
-0.118189770865	-0.104061214889	1	0
0.0565629905931	0.681653528992	0	1
-0.39296503915	-0.741068089757	0	1
-0.935257426097	0.788551321689	0	1
0.545838581067	-0.391339403586	0	1
0.814711572218	-0.116276406021	0	1
0.61792945808	0.0865379956945	0	1
0.937583192502	-0.00302282420672	0	1
-0.0878293333627	0.810851227106	0	1
0.435943482747	-0.973468072628	0	1
0.749416562497	0.750239261773	0	1
0.212735633771	0.939601102693	0	1
-0.0848834679262	0.904225220729	0	1
-0.663464153569	-0.550296880429	0	1
-0.0351014895584	-0.647969254273	0	1
0.917428124219	-0.770147294597	0	1
-0.424032622683	-0.265626072599	0	1
-0.914026511377	0.64331748374	0	1
0.372753102941	-0.559239358254	0	1
0.732106601727	0.755256915347	0	1
0.793792049978	0.290140843511	0	1
0.860782008349	0.972271019153	0	1
0.824209816804	0.997839206296	0	1
-0.560614632953	-0.604561825038	0	1
-0.224967205638	0.182635518856	1	0
-0.962288465524	0.262204496303	0	1
0.288422728437	0.810915317644	0	1
0.238983839773	-0.300863899263	1	0
0.924346059064	-0.367749823712	0	1
0.681508740343	-0.24099368626	0	1
0.292249633724	0.450858310841	0	1
0.956694396981	-0.36065160697	0	1
-0.333580450474	0.490625973219	0	1
0.0968809083431	0.882096783203	0	1
-0.641676678523	0.830162524461	0	1
0.941439118902	0.433295487989	0	1
-0.560528690039	0.28330868803	0	1
0.94677759485	-0.501355417378	0	1
0.982337826016	0.937623057815	0	1
0.830859785968	-0.61841001209	0	1
-0.667434882213	-0.0505980349702	0	1
-0.917516006514	0.783669235391	0	1
0.628996319532	-0.822057313605	0	1
0.204919699517	0.0529777926542	1	0
-0.264066834984	-0.0230371046631	1	0
0.320036481688	-0.0235894254682	1	0
-0.791520902499	-0.686595062426	0	1
-0.472402173926	0.693635366004	0	1
0.962413497831	-0.545533232905	0	1
-0.644274881842	-0.26806642648	0	1
-0.00882913264644	-0.693180212293	0	1
-0.266437331572	0.647800125376	0	1
0.431325302214	0.69980836569	0	1
0.162193719749	-0.529705032797	0	1
-0.0985919145287	-0.217556880631	1	0
0.466920012539	0.474689559589	0	1
0.275531002089	0.690117392773	0	1
-0.825399562036	-0.539503025658	0	1
0.893528609937	-0.805413564064	0	1
-0.0190351940549	-0.656016769907	0	1
0.905429806527	0.735991461746	0	1
-0.685333717614	0.792858663275	0	1
-0.39440053842	0.398398964711	0	1
0.65739113688	0.957361081718	0	1
0.0243979005265	-0.0275534031382	1	0
-0.0815669085706	0.221918397471	1	0
-0.297884585536	-0.791828093359	0	1
0.885845281322	-0.538336624415	0	1
0.766765412819	-0.315385662123	0	1
-0.895304520042	0.000546978735303	0	1
-0.982782934753	-0.330729106189	0	1
-0.16196108602	-0.754600591812	0	1
-0.883499159761	0.657823446564	0	1
0.771333966534	-0.0643629984033	0	1
0.23042905959	-0.865806505454	0	1
-0.771987035511	0.288720293067	0	1
0.320452314489	-0.657214474294	0	1
0.285810597824	0.00661357321859	1	0
0.430158925384	-0.375121906904	0	1
-0.876321434685	-0.971638216604	0	1
-0.555498585411	-0.0681059308713	0	1
-0.785934585545	0.106361647065	0	1
-0.476893792923	-0.607184141531	0	1
-0.976333426185	0.0656344960945	0	1
0.380688833953	0.487749114232	0	1
0.81425168309	0.761308151586	0	1
0.695937168564	-0.357598364415	0	1
0.550008224993	-0.491187005381	0	1
-0.0823900146656	-0.886126029973	0	1
0.579588120179	0.736608818541	0	1
0.380333840322	-0.814600201802	0	1
-0.162831902635	0.248070637213	1	0
-0.160560695102	0.823318277185	0	1
0.0370752051604	-0.30973644339	1	0
0.807507675461	-0.572306378509	0	1
-0.183058631251	0.581102901536	0	1
-0.077998427191	0.793327334587	0	1
0.0219982138621	0.917856513562	0	1
0.368641573858	0.486702687505	0	1
-0.8794186957	-0.0509770955772	0	1
0.207955154883	0.890955450665	0	1
-0.39948961463	-0.919303023639	0	1
-0.0037281651872	-0.623378247413	0	1
0.824581321401	-0.448787205911	0	1
0.135874312306	-0.506683263597	0	1
0.0603795292306	-0.247542533739	1	0
0.107544547489	-0.926044289616	0	1
0.602143238954	0.438131178085	0	1
-0.884791807261	-0.743678849954	0	1
-0.146655895922	-0.563163295643	0	1
0.898573267706	0.662389276712	0	1
-0.737208671474	0.469689245047	0	1
-0.009083597905	0.932428889406	0	1
0.927508210356	-0.257593475122	0	1
0.745579250282	-0.149583403916	0	1
-0.591169206941	0.506317962389	0	1
-0.0796435964926	0.303505054032	1	0
0.923083023301	0.328049793701	0	1
-0.221290618757	-0.0407537691074	1	0
-0.714845650889	-0.092617757011	0	1
0.616268218909	-0.116758192639	0	1
-0.496352453839	0.672549833173	0	1
0.199489163055	-0.561757086359	0	1
-0.603244274434	0.808143931779	0	1
-0.983125854182	0.215248313818	0	1
-0.967842029278	0.228304333131	0	1
-0.603710763976	0.123887456422	0	1
-0.596825929882	0.662812955177	0	1
0.626961686644	-0.791132982635	0	1
-0.533239263751	-0.253662788594	0	1
-0.263062230508	-0.730706633996	0	1
-0.0511259411876	-0.190660873398	1	0
0.26729992033	0.476199167095	0	1
0.283003513204	-0.81495512122	0	1
-0.179187547056	-0.334636858905	1	0
0.555046705331	0.894252117392	0	1
0.864919524492	0.181431519723	0	1
0.956028052882	0.691799233024	0	1
0.0212812341315	-0.853429248864	0	1
-0.385904812729	-0.340048255781	0	1
0.824431577168	-0.366575408287	0	1
0.527849242049	-0.2573167679	0	1
-0.719900862782	0.753346297644	0	1
-0.545381257177	0.40431331514	0	1
-0.438197660831	0.58501811237	0	1
0.647030541037	-0.449274803836	0	1
-0.61477004999	-0.565686271446	0	1
-0.670648635232	-0.75825976043	0	1
-0.922276163331	-0.718413418347	0	1
0.626956931445	0.735977977654	0	1
-0.883377611985	0.26776928049	0	1
0.575975597	-0.8612528054	0	1
0.0895087491134	-0.0254545017768	1	0
0.528621066158	-0.87186076818	0	1
-0.68020317416	-0.59429865881	0	1
-0.911632745065	0.387531055876	0	1
-0.835989373469	0.932879031675	0	1
-0.369476796479	0.792881042373	0	1
-0.59119729586	-0.349265729992	0	1
0.405466988346	0.556766158712	0	1
-0.856974880867	0.0476421035061	0	1
0.639499166923	-0.84131952821	0	1
